age,gender,address,family_size,parent_status,mother_education,father_education,mother_job,father_job,study_time,past_failures,extra_support,family_support,paid_classes,activities,nursery,higher_ed_aspiration,internet_access,romantic,travel_time,free_time,go_out,dalc,walc,health,absences,G1,G2,login_frequency,assignment_submission_rate,attendance_rate,engagement_score,forum_posts,resource_access,G3,grade_label,pass_fail
16,M,Urban,GT3,Together,1,1,other,other,2,0,0,0,1,0,1,1,1,1,3,1,5,1,4,4,1.0,15.0,18.0,15.0,0.804406785268794,0.7917372183753705,9.770824900785179,15.0,44.0,20.0,A,1
22,M,Urban,GT3,Together,3,0,services,other,3,1,0,0,0,1,1,1,0,0,1,3,2,2,2,3,0.0,15.0,13.0,14.0,0.5829950428952944,0.7377077821194427,5.509643218862022,10.0,25.0,16.0,A,1
21,M,Urban,GT3,Together,4,2,other,at_home,3,0,1,0,1,1,1,1,1,0,2,5,4,3,2,4,2.0,15.0,16.0,21.0,0.8048464321166688,0.7584521181254829,6.292017828537885,15.0,28.0,19.0,A,1
15,F,Urban,GT3,Apart,3,4,services,services,2,2,1,1,1,1,0,1,0,1,2,2,1,4,4,3,1.0,10.0,11.0,14.0,0.5492806304539409,0.6477284020388749,3.269760002481615,12.0,31.0,10.0,D,1
21,M,Rural,GT3,Together,1,3,teacher,other,2,3,1,1,1,1,1,1,1,0,1,2,2,2,2,5,2.0,7.0,10.0,9.0,0.360113256623089,0.4083612060656862,4.412759775243398,11.0,21.0,4.0,F,0
15,F,Urban,GT3,Together,2,2,other,other,2,1,1,1,0,1,1,0,1,0,1,3,4,3,1,3,1.0,12.0,14.0,13.0,0.5957801665933735,0.529340345355713,7.275387331173463,11.0,20.0,12.0,C,1
20,M,Rural,GT3,Together,2,4,other,services,2,0,1,1,0,1,1,1,1,1,2,1,2,2,3,5,1.0,18.0,18.0,23.0,0.8100234925730496,0.9330369727967545,10.0,16.0,28.0,20.0,A,1
15,F,Rural,LE3,Together,0,3,other,services,4,0,0,1,1,0,0,0,0,1,1,5,2,1,3,3,3.0,13.0,12.0,15.0,0.7860918690855008,0.6499223711738166,7.450947644267215,12.0,29.0,19.0,A,1
18,M,Rural,GT3,Together,3,2,other,other,4,0,0,0,1,0,1,1,1,1,2,4,3,2,3,3,1.0,19.0,20.0,19.0,0.8506268380503054,0.8232921377897633,6.439982563313904,17.0,42.0,20.0,A,1
20,M,Urban,GT3,Together,2,3,health,other,2,2,0,0,1,0,1,1,1,0,4,4,2,1,2,3,3.0,12.0,11.0,18.0,0.45543388826307024,0.6100415477568902,7.900193011338166,11.0,34.0,12.0,C,1
20,F,Urban,GT3,Apart,2,2,other,services,2,0,0,0,0,1,1,1,1,0,1,2,4,3,3,2,2.0,14.0,10.0,17.0,0.6143297268684719,0.6850274717046152,7.793395644402813,11.0,37.0,16.0,A,1
18,M,Urban,GT3,Together,3,4,teacher,services,3,0,0,0,1,0,0,1,1,1,1,2,5,1,2,4,4.0,20.0,17.0,20.0,0.7245743983579632,0.7377608673180734,6.495112219786209,17.0,52.0,20.0,A,1
22,F,Urban,GT3,Apart,4,2,health,other,3,0,0,1,0,0,0,1,1,1,2,3,3,1,2,4,2.0,14.0,11.0,15.0,0.7453479678843293,0.663333450355596,8.421714382423579,9.0,40.0,17.0,A,1
21,F,Urban,GT3,Together,2,3,other,health,2,1,0,0,1,1,1,1,1,0,2,2,3,4,1,2,1.0,12.0,13.0,17.0,0.7294238584105889,0.5394624441223793,7.3204952223761985,13.0,28.0,15.0,B,1
16,F,Rural,LE3,Together,3,2,other,teacher,2,2,0,1,1,1,1,1,1,1,4,1,4,4,3,5,9.0,11.0,15.0,14.0,0.5000264924524305,0.7803708081024463,7.814086695414662,9.0,33.0,13.0,C,1
20,F,Urban,GT3,Together,2,4,health,other,1,0,0,1,1,1,0,1,1,0,1,4,3,2,4,1,11.0,17.0,14.0,22.0,0.7484313539927607,0.7724651728141755,6.945698320838057,15.0,29.0,18.0,A,1
20,M,Rural,LE3,Together,4,3,teacher,teacher,3,0,0,0,0,1,1,1,1,0,3,5,3,3,1,1,0.0,15.0,14.0,19.0,0.7512775313386457,0.8145078858605848,5.353418455483345,12.0,46.0,17.0,A,1
17,F,Urban,GT3,Together,2,3,other,health,2,1,1,1,1,1,1,1,1,0,2,2,5,5,1,4,1.0,12.0,12.0,16.0,0.5080825696197778,0.7063016266570099,7.595526072693841,14.0,31.0,13.0,C,1
20,F,Urban,GT3,Together,2,2,teacher,other,2,1,1,1,0,1,1,1,1,0,1,4,2,1,3,3,6.0,16.0,19.0,21.0,0.8317312967563444,0.9133266843605873,7.637213723873228,11.0,32.0,19.0,A,1
22,M,Urban,GT3,Together,3,4,health,other,4,1,0,1,0,0,1,1,0,1,2,5,2,2,2,4,16.0,13.0,12.0,19.0,0.5994410121315839,0.6087922209430733,8.587151730433519,11.0,37.0,14.0,B,1
21,M,Urban,LE3,Apart,2,3,health,at_home,3,0,0,1,1,1,1,1,0,0,2,4,1,1,2,4,6.0,16.0,17.0,15.0,0.7462275433719321,0.6780887747777298,5.7166725953918,11.0,37.0,19.0,A,1
21,F,Urban,LE3,Together,2,2,teacher,services,4,0,0,1,1,1,1,1,1,1,1,5,1,3,3,4,3.0,20.0,20.0,18.0,0.8929516935278856,1.0,7.777017569630985,19.0,55.0,20.0,A,1
20,M,Urban,GT3,Together,1,4,services,other,2,1,0,1,1,0,1,1,1,0,1,5,4,1,2,2,1.0,13.0,18.0,20.0,0.7420481071990221,0.8691418698310691,8.327735244006618,10.0,25.0,18.0,A,1
17,F,Urban,GT3,Apart,3,1,other,other,2,0,0,1,1,1,0,1,1,1,1,2,2,3,1,2,4.0,9.0,10.0,10.0,0.5809293206111069,0.673731855535213,5.711408082526425,10.0,23.0,14.0,B,1
21,F,Urban,LE3,Together,3,2,services,other,4,0,0,0,0,1,1,1,0,0,2,1,4,1,3,2,5.0,12.0,13.0,17.0,0.595849751498815,0.8030315254819194,5.916375368705815,8.0,42.0,17.0,A,1
17,F,Urban,GT3,Apart,3,3,at_home,other,4,0,1,1,0,1,1,1,1,1,1,5,1,2,1,4,4.0,18.0,18.0,20.0,0.8829224630746225,0.8638502498595659,8.908052685866139,17.0,39.0,20.0,A,1
19,M,Rural,LE3,Together,4,2,other,other,4,0,1,1,1,1,1,1,1,0,1,4,4,3,4,4,7.0,16.0,16.0,17.0,0.7300774493530864,0.773748959813143,8.46675530943756,12.0,32.0,18.0,A,1
17,M,Urban,GT3,Apart,3,3,at_home,other,3,1,1,0,1,0,1,0,1,1,1,1,3,1,3,5,4.0,14.0,16.0,15.0,0.7569857460649763,0.8266992919298426,7.38649506580004,14.0,38.0,19.0,A,1
17,M,Urban,LE3,Together,4,2,other,other,2,0,1,0,0,0,1,1,1,0,2,5,5,4,1,2,9.0,15.0,13.0,19.0,0.582088469053527,0.5880403552861949,5.795516992095094,10.0,38.0,16.0,A,1
16,M,Urban,LE3,Together,4,2,other,health,2,0,1,0,0,0,1,1,1,0,4,1,5,1,3,1,12.0,19.0,16.0,17.0,0.8020954916878867,0.9036641196524612,8.343797269810352,13.0,29.0,20.0,A,1
22,F,Urban,LE3,Together,4,0,other,other,2,0,1,0,0,1,1,1,0,1,1,2,3,2,3,5,0.0,12.0,12.0,12.0,0.5837985132842527,0.7336677477566282,6.326212502608961,8.0,24.0,16.0,A,1
16,F,Urban,GT3,Together,4,2,other,other,4,2,1,0,1,1,0,0,1,0,4,5,5,3,5,3,1.0,12.0,14.0,15.0,0.5607687024972405,0.6956576017665346,7.8882800060075065,12.0,27.0,13.0,C,1
15,M,Urban,GT3,Together,3,4,other,services,2,1,1,1,0,1,0,1,1,1,2,2,5,1,3,2,5.0,13.0,12.0,12.0,0.4593092000642857,0.6226259425479119,7.01728922647072,8.0,25.0,14.0,B,1
22,M,Rural,GT3,Apart,2,3,other,teacher,3,0,1,1,1,1,1,1,1,0,3,4,4,2,2,2,0.0,17.0,18.0,21.0,0.79106698904754,0.8656181195145529,7.7338587374105785,18.0,36.0,20.0,A,1
19,F,Urban,GT3,Together,3,3,other,other,4,1,1,1,0,1,1,1,0,0,2,1,3,2,3,5,1.0,14.0,12.0,20.0,0.45841427142283475,0.7970053053793875,3.993523526106316,11.0,28.0,14.0,B,1
18,M,Urban,LE3,Together,1,2,health,at_home,4,0,1,1,0,0,1,0,1,1,2,3,5,2,3,4,1.0,11.0,13.0,17.0,0.5564405887172552,0.537389304583727,4.434701594341988,12.0,36.0,16.0,A,1
20,F,Urban,LE3,Apart,3,3,other,other,4,1,0,0,0,0,1,1,0,1,3,4,5,2,3,1,0.0,16.0,17.0,20.0,0.7072292159305889,0.7295808373446904,6.632971461263627,12.0,40.0,18.0,A,1
18,M,Urban,LE3,Together,1,2,other,at_home,2,1,0,1,0,0,1,0,1,0,2,5,3,2,2,2,6.0,10.0,10.0,12.0,0.571813638246691,0.6264261353191627,6.006893128000163,8.0,26.0,11.0,D,1
16,F,Urban,GT3,Together,0,2,services,teacher,2,0,0,0,1,1,1,1,1,0,3,3,2,1,4,5,2.0,17.0,18.0,24.0,0.95810012764928,0.9187151286880488,9.21179375973339,17.0,31.0,20.0,A,1
20,M,Urban,LE3,Together,4,3,other,services,4,3,0,0,0,0,1,1,1,1,3,1,2,1,2,4,1.0,11.0,9.0,16.0,0.6503004196027877,0.620620720645725,7.799770589635797,12.0,26.0,11.0,D,1
16,F,Urban,GT3,Together,4,3,services,other,2,0,0,1,0,1,1,1,1,0,2,3,5,4,5,5,7.0,17.0,15.0,21.0,0.9012793339238009,0.7972527518852579,7.799026970770131,15.0,29.0,18.0,A,1
19,M,Urban,LE3,Together,3,4,health,teacher,2,0,0,1,1,1,1,1,1,1,2,4,1,1,2,1,1.0,16.0,16.0,16.0,0.8928279795173707,0.6457223598173001,8.444219976906561,16.0,48.0,20.0,A,1
22,F,Rural,LE3,Together,3,4,other,other,4,0,0,1,0,0,1,1,1,0,2,3,1,1,1,3,4.0,20.0,20.0,19.0,0.7259394596153208,0.8801149738467853,9.107206024816684,13.0,34.0,20.0,A,1
22,M,Urban,LE3,Together,3,4,health,services,3,1,1,1,0,1,1,1,1,0,2,5,3,1,1,1,0.0,15.0,16.0,15.0,0.6411815844417871,0.8708024096333177,6.801388613600495,17.0,45.0,20.0,A,1
17,M,Urban,LE3,Together,4,2,services,at_home,2,0,0,1,0,1,1,1,1,1,2,2,5,3,5,3,0.0,16.0,16.0,16.0,0.6639456532414859,0.7284921958675439,7.848383433389423,13.0,39.0,17.0,A,1
21,F,Urban,GT3,Together,3,1,services,at_home,1,0,0,1,0,1,0,1,0,0,2,5,2,2,4,1,1.0,17.0,19.0,17.0,0.6548571909160528,0.7993016786604843,7.403364871874331,18.0,47.0,18.0,A,1
19,M,Urban,GT3,Together,3,2,other,services,2,0,0,1,0,0,1,1,1,0,1,4,3,1,2,2,7.0,15.0,18.0,22.0,0.8738277017691585,0.7435172455145515,7.218196939150783,16.0,47.0,20.0,A,1
18,M,Urban,LE3,Together,3,4,services,other,4,3,0,0,1,0,1,1,1,0,4,3,1,4,4,2,4.0,7.0,7.0,8.0,0.5583652676617369,0.43632456096491323,6.655019441287104,6.0,31.0,6.0,F,0
16,M,Urban,GT3,Together,3,4,other,other,2,0,1,0,0,0,1,1,1,1,1,1,5,4,1,1,2.0,16.0,17.0,17.0,0.7892408995346702,0.7576776338545879,7.769298310141231,14.0,39.0,17.0,A,1
18,M,Rural,GT3,Together,4,4,other,teacher,2,0,1,1,1,1,1,1,1,0,1,2,5,4,1,5,11.0,18.0,18.0,23.0,0.9418468244304156,0.9170092666627954,5.902054719563071,19.0,34.0,20.0,A,1
20,M,Urban,GT3,Together,4,2,other,services,2,0,0,1,1,1,1,1,1,1,1,4,4,2,1,2,6.0,11.0,11.0,18.0,0.6350292073502538,0.5940188270387683,5.918828372633928,7.0,33.0,14.0,B,1
22,F,Urban,GT3,Together,3,4,other,other,4,1,0,0,0,1,1,1,0,0,1,5,1,1,2,1,2.0,14.0,15.0,15.0,0.6616938801009897,0.7533756918904704,9.116301074491757,12.0,22.0,18.0,A,1
15,M,Rural,GT3,Together,3,3,other,other,4,0,0,0,1,1,1,1,1,0,2,3,1,1,2,5,0.0,20.0,20.0,20.0,0.7524525385833726,0.8827260919776739,6.500214341295987,17.0,39.0,20.0,A,1
20,F,Rural,GT3,Apart,3,4,services,at_home,2,0,1,0,0,0,1,1,1,0,1,2,4,1,1,1,0.0,16.0,18.0,22.0,0.9304738329438285,0.9146502314215713,9.955936540609002,13.0,47.0,20.0,A,1
21,F,Urban,GT3,Together,3,3,other,other,2,2,1,1,0,1,1,1,1,0,1,4,1,2,1,1,7.0,9.0,11.0,17.0,0.5922975451857275,0.4786247653463681,7.938201751990706,9.0,30.0,12.0,C,1
22,M,Urban,GT3,Together,4,2,at_home,health,2,0,1,0,1,0,0,1,0,0,1,5,1,1,2,5,9.0,15.0,14.0,18.0,0.6314643681364392,0.6081207099719542,7.153565831320696,15.0,28.0,17.0,A,1
18,F,Urban,GT3,Together,4,1,teacher,health,2,0,0,1,0,0,0,1,1,0,1,1,5,2,1,3,2.0,14.0,13.0,16.0,0.5175100930410826,0.6610678216266559,5.7121936473061,15.0,43.0,15.0,B,1
15,F,Rural,LE3,Together,3,4,health,other,2,2,1,0,1,1,1,1,1,0,4,2,3,2,3,2,3.0,14.0,15.0,18.0,0.7871394174019564,0.8635363034212555,4.393173369189464,13.0,22.0,14.0,B,1
17,F,Urban,GT3,Apart,3,3,other,other,2,0,1,0,1,1,1,1,0,1,2,4,3,3,2,2,0.0,10.0,13.0,17.0,0.6832052421926549,0.683688910632134,3.5275250474356463,14.0,39.0,15.0,B,1
21,M,Rural,GT3,Apart,3,2,health,other,2,0,1,0,0,1,1,1,1,0,1,1,4,1,1,3,4.0,17.0,20.0,18.0,0.8375532137623785,0.8861309561448492,7.490477007306376,12.0,47.0,20.0,A,1
22,M,Urban,LE3,Apart,1,2,other,health,2,0,0,1,0,1,1,0,0,0,2,5,2,4,1,2,4.0,10.0,6.0,11.0,0.6299849819480317,0.47710036961933544,6.3153589696770185,7.0,16.0,11.0,D,1
20,M,Rural,GT3,Together,3,2,services,at_home,2,1,0,0,1,0,1,1,1,0,2,2,2,2,3,1,3.0,12.0,17.0,20.0,0.642747106618524,0.6597955905557931,9.061867612660306,9.0,23.0,16.0,A,1
15,F,Urban,GT3,Together,4,4,at_home,other,1,2,0,1,0,0,1,1,0,0,2,3,3,2,4,5,6.0,15.0,16.0,20.0,0.8722227323793141,0.890723418730463,5.423891525603099,13.0,47.0,15.0,B,1
15,F,Urban,LE3,Together,3,1,teacher,services,1,0,0,1,0,0,1,1,0,1,1,3,1,4,2,5,8.0,12.0,14.0,13.0,0.6755917239590843,0.6505758768250478,6.338763026928884,13.0,21.0,14.0,B,1
18,F,Urban,GT3,Together,2,1,other,at_home,3,0,1,1,0,1,1,0,1,1,2,2,2,1,3,1,6.0,14.0,11.0,17.0,0.6952478355674453,0.7195754826319712,6.258628173416051,9.0,43.0,19.0,A,1
19,M,Urban,GT3,Together,4,4,services,other,2,0,0,0,0,0,0,1,0,1,1,1,3,4,5,3,5.0,12.0,12.0,16.0,0.7409769678770364,0.7331314432513881,5.501516876978492,11.0,29.0,13.0,C,1
15,F,Urban,GT3,Together,4,3,health,services,1,0,0,1,1,0,1,1,0,0,1,1,5,3,3,3,1.0,14.0,16.0,16.0,0.8159029817913948,0.7847568764442867,7.199780331417388,14.0,31.0,20.0,A,1
20,M,Urban,LE3,Together,2,1,services,services,4,0,1,0,0,0,1,1,1,0,4,2,4,5,2,1,7.0,18.0,16.0,18.0,0.6960337657265002,0.722281737520494,9.725111159039493,15.0,42.0,19.0,A,1
19,F,Urban,LE3,Apart,3,0,at_home,services,2,0,0,1,0,1,1,1,0,1,2,2,4,1,4,2,0.0,15.0,10.0,14.0,0.7410321550519829,0.5926451089482752,5.942645752586591,13.0,31.0,17.0,A,1
15,M,Urban,GT3,Together,3,2,other,other,4,0,1,1,1,1,1,1,0,1,1,5,2,1,2,4,0.0,16.0,17.0,23.0,0.7663980605345708,0.6431448666378634,5.638898640456867,15.0,35.0,20.0,A,1
15,F,Rural,LE3,Together,4,2,at_home,services,2,0,1,1,1,0,1,1,1,0,1,4,1,1,2,1,2.0,14.0,14.0,14.0,0.5056900979760762,0.8458135681609188,7.527247837283366,16.0,37.0,17.0,A,1
18,F,Rural,LE3,Apart,2,0,teacher,health,3,0,1,1,1,0,0,1,1,0,2,1,2,3,3,2,8.0,14.0,17.0,21.0,0.7783362806120872,0.8541458999622523,4.806872622667008,15.0,32.0,20.0,A,1
20,M,Urban,LE3,Together,2,2,other,teacher,2,0,1,1,1,1,0,1,1,1,1,4,4,1,2,2,2.0,16.0,16.0,19.0,0.7348941765973411,0.7412034617776826,9.500576322458276,17.0,25.0,20.0,A,1
21,M,Urban,LE3,Together,3,3,services,teacher,2,0,0,1,0,1,1,1,1,1,1,4,1,1,4,2,1.0,12.0,12.0,18.0,0.6078183265974408,0.757726245577918,8.299438280451618,15.0,39.0,17.0,A,1
18,F,Urban,GT3,Together,1,4,teacher,services,3,0,0,0,0,0,1,1,1,0,1,1,5,5,1,4,2.0,16.0,18.0,23.0,0.7390338686050825,0.6986041115995336,5.560713017914653,17.0,38.0,19.0,A,1
17,M,Rural,GT3,Together,3,4,other,other,3,0,1,1,1,0,1,1,1,0,1,3,2,2,2,3,0.0,19.0,20.0,25.0,0.7049298282360009,0.7463613250379096,8.604434229201907,12.0,46.0,20.0,A,1
22,F,Urban,GT3,Together,4,2,other,teacher,2,0,0,0,0,1,0,1,1,1,2,4,4,1,1,4,3.0,17.0,16.0,22.0,0.6405746730148738,0.6768379868497664,8.936951842062738,14.0,39.0,19.0,A,1
18,F,Urban,GT3,Together,2,2,other,services,3,0,0,0,1,1,0,1,1,1,1,4,5,3,3,3,2.0,18.0,20.0,20.0,0.9297591104488769,0.9825258035922723,8.022892398730093,14.0,44.0,20.0,A,1
17,F,Rural,GT3,Together,3,4,services,teacher,2,0,1,1,0,0,1,1,1,0,2,3,4,1,2,4,3.0,17.0,16.0,17.0,0.6594800682162155,0.6843972281005939,7.343858172754613,11.0,30.0,18.0,A,1
18,M,Rural,LE3,Together,4,4,services,at_home,4,1,0,1,1,1,0,1,1,0,1,3,1,2,2,4,0.0,17.0,17.0,18.0,0.8147043425804827,0.6729378825727264,9.951000017528154,15.0,49.0,19.0,A,1
15,M,Urban,LE3,Together,3,3,at_home,teacher,3,1,0,1,1,1,1,1,1,0,4,4,2,1,4,5,10.0,15.0,17.0,20.0,0.7496510921849835,0.6756640634654636,5.952540464898876,11.0,35.0,19.0,A,1
17,M,Urban,LE3,Together,3,2,teacher,other,1,1,0,1,1,0,1,1,1,1,2,5,3,2,1,1,2.0,8.0,10.0,11.0,0.39248947254066513,0.5170187572709277,5.331550944488083,10.0,37.0,11.0,D,1
19,F,Urban,LE3,Apart,3,2,services,other,3,0,0,1,0,0,1,1,0,1,1,1,5,1,1,5,1.0,15.0,16.0,17.0,0.6406999562017518,0.7526793563424681,5.224840807337749,16.0,43.0,17.0,A,1
22,M,Rural,LE3,Together,2,3,other,other,4,2,1,1,1,1,0,1,1,0,1,3,4,3,3,4,1.0,15.0,13.0,13.0,0.6242486661227913,0.6257751396588617,5.712200751394198,12.0,39.0,13.0,C,1
20,M,Urban,LE3,Together,2,3,other,services,3,0,0,1,1,0,0,1,1,0,2,5,4,1,2,1,2.0,19.0,16.0,22.0,0.9205652378382039,0.9104650222268788,9.504522137446203,18.0,38.0,20.0,A,1
21,M,Urban,LE3,Together,3,0,services,other,1,0,0,1,1,0,1,1,1,1,2,3,5,1,1,1,7.0,11.0,11.0,11.0,0.714457164266779,0.7454533285124678,6.882243287387698,13.0,17.0,16.0,A,1
19,F,Urban,GT3,Apart,3,4,health,other,3,0,0,0,1,1,1,1,1,0,1,1,1,5,2,1,8.0,20.0,20.0,21.0,0.8353644184808225,0.8372508474911953,9.060018934478336,18.0,38.0,20.0,A,1
15,M,Urban,GT3,Together,2,3,other,teacher,3,0,1,1,0,0,1,1,1,0,1,1,1,3,1,4,3.0,17.0,18.0,20.0,0.6286528381415746,0.9480762816577811,5.819442824740302,11.0,43.0,19.0,A,1
18,F,Urban,GT3,Together,1,3,health,at_home,2,0,0,1,0,1,0,1,0,0,2,4,3,2,2,3,1.0,17.0,18.0,20.0,0.8228144288629281,0.9141258435423327,9.503492747685092,18.0,35.0,20.0,A,1
22,F,Urban,GT3,Together,4,2,health,other,4,0,0,1,0,0,0,1,1,0,1,3,3,4,4,1,5.0,20.0,20.0,25.0,0.8461515313837887,1.0,7.490546486088125,12.0,32.0,20.0,A,1
15,F,Rural,GT3,Together,1,4,health,services,2,1,1,0,1,0,0,1,1,1,1,4,2,1,2,2,1.0,10.0,11.0,15.0,0.5398103543453369,0.45915963029764667,5.82491421975409,13.0,29.0,10.0,D,1
22,F,Rural,LE3,Together,4,3,other,services,3,0,0,0,1,0,1,1,1,0,1,1,4,2,2,3,2.0,18.0,17.0,22.0,0.7671826486446095,0.9189625789011198,6.417373492150703,11.0,30.0,20.0,A,1
20,F,Urban,GT3,Together,3,1,other,other,3,1,1,0,0,1,0,1,1,1,3,4,1,4,2,1,6.0,15.0,17.0,17.0,0.7891007447923838,0.7957775270752016,7.403682842846128,11.0,32.0,16.0,A,1
17,F,Rural,LE3,Together,3,3,teacher,teacher,2,1,0,0,1,1,0,1,1,0,1,3,1,2,5,3,4.0,11.0,13.0,12.0,0.5265540412534385,0.5014775747322505,6.410697674195331,10.0,31.0,14.0,B,1
21,M,Urban,GT3,Together,2,3,teacher,other,4,0,0,1,0,1,1,1,1,0,1,3,5,1,4,1,2.0,15.0,15.0,19.0,0.8374209853616117,0.8135951185518993,6.202342208781524,15.0,25.0,20.0,A,1
21,F,Urban,GT3,Together,2,4,other,health,2,0,0,0,1,0,1,1,1,1,1,3,1,3,2,4,3.0,10.0,11.0,11.0,0.5149372711550216,0.513764526564974,5.679608234797954,13.0,19.0,13.0,C,1
15,F,Urban,GT3,Together,3,2,at_home,teacher,2,0,1,0,0,1,1,1,1,0,2,2,3,1,3,1,12.0,16.0,13.0,20.0,0.6270814970052653,0.8103727140918917,6.380261879240015,14.0,27.0,18.0,A,1
15,F,Rural,LE3,Together,4,4,other,teacher,2,0,0,1,0,0,0,1,1,1,2,4,5,1,2,4,6.0,17.0,18.0,23.0,0.9355307449844503,0.856546741799928,8.737477050931263,16.0,41.0,20.0,A,1
20,F,Rural,GT3,Together,2,3,health,services,1,3,0,1,0,1,1,1,1,0,2,2,4,3,1,2,1.0,5.0,5.0,7.0,0.30035001778844217,0.4101995312734705,4.219456665807314,5.0,31.0,2.0,F,0
22,F,Rural,GT3,Together,3,1,other,other,3,1,0,0,1,0,0,1,1,1,2,3,3,1,2,3,2.0,11.0,14.0,17.0,0.46657554964839026,0.5132650486230541,8.14038050154614,15.0,25.0,15.0,B,1
15,F,Rural,GT3,Apart,3,1,other,other,2,1,0,1,1,1,1,1,1,0,2,5,2,1,3,2,2.0,13.0,13.0,15.0,0.5093676222155968,0.7894024195402467,4.148209787601971,11.0,37.0,14.0,B,1
20,M,Rural,GT3,Apart,2,2,other,other,4,0,1,1,0,0,1,1,1,0,2,4,1,1,2,5,0.0,17.0,19.0,19.0,0.8800032486034928,0.7292693131131529,5.533193293335089,18.0,32.0,20.0,A,1
16,M,Urban,GT3,Apart,3,2,health,at_home,4,1,1,1,0,0,0,1,1,0,4,1,1,1,2,4,1.0,20.0,20.0,21.0,0.8968139295168981,0.9989084548948954,6.942746763477761,18.0,46.0,20.0,A,1
20,M,Rural,LE3,Together,2,3,other,at_home,3,1,0,1,1,1,1,1,1,0,3,1,3,2,3,5,1.0,13.0,9.0,15.0,0.5721159992087494,0.6639487557495216,3.8928828796384094,10.0,20.0,13.0,C,1
19,M,Urban,GT3,Together,3,4,services,services,2,0,0,1,0,0,1,1,1,0,1,3,3,3,4,4,2.0,18.0,18.0,24.0,0.6586968863486543,0.7058718184612703,8.029478863981444,14.0,48.0,20.0,A,1
15,M,Urban,GT3,Together,2,2,teacher,teacher,3,0,0,0,1,0,1,1,0,0,2,4,2,2,4,5,2.0,16.0,17.0,17.0,0.6349266718717888,0.7989145298718012,5.950670257929923,15.0,43.0,20.0,A,1
20,M,Urban,LE3,Together,3,4,services,other,1,0,1,1,0,1,0,1,0,0,1,3,2,3,3,2,1.0,12.0,13.0,17.0,0.576175061051955,0.7947761298047963,3.830243123302087,15.0,36.0,13.0,C,1
22,M,Urban,LE3,Together,2,2,other,at_home,3,0,0,1,1,0,1,1,1,0,1,5,1,1,3,2,4.0,19.0,20.0,20.0,0.8393019903097594,1.0,7.263110277140455,17.0,30.0,20.0,A,1
21,F,Urban,GT3,Together,3,3,services,at_home,2,2,0,1,1,1,0,1,1,1,1,5,1,1,2,5,1.0,13.0,12.0,13.0,0.5693037581621443,0.550139510624744,6.296015188703183,14.0,40.0,12.0,C,1
15,M,Urban,GT3,Together,3,4,other,at_home,4,0,1,1,0,1,1,1,1,0,3,3,2,5,2,1,4.0,14.0,14.0,18.0,0.6659604872915544,0.6069550274669158,7.77127574026311,16.0,25.0,17.0,A,1
16,F,Urban,GT3,Together,4,4,at_home,other,2,0,1,0,1,1,0,1,1,0,4,2,5,2,3,1,2.0,19.0,17.0,22.0,0.8867419293851073,0.7310902326335551,7.591974034424645,13.0,40.0,20.0,A,1
16,F,Urban,GT3,Apart,3,3,at_home,services,2,2,0,0,0,0,1,1,1,1,2,1,2,1,1,4,1.0,15.0,12.0,18.0,0.6949965174316395,0.7656023421673412,8.863571641884562,12.0,40.0,17.0,A,1
18,M,Rural,GT3,Together,4,3,teacher,other,4,0,0,1,1,1,1,1,1,0,2,1,1,5,4,2,2.0,20.0,20.0,26.0,0.9139499046220103,0.798226181785128,6.997263311351869,17.0,46.0,20.0,A,1
16,M,Urban,GT3,Together,2,2,other,other,2,0,1,1,1,1,1,0,1,0,1,4,3,1,2,2,3.0,15.0,14.0,14.0,0.7027225860414065,0.5906244415314823,6.920309921711974,10.0,42.0,19.0,A,1
21,M,Urban,LE3,Together,3,0,teacher,other,3,2,1,0,0,0,1,1,1,0,4,2,1,2,1,2,1.0,8.0,10.0,12.0,0.3853248929507226,0.5095996374063343,3.9659186462751643,12.0,31.0,9.0,F,0
21,F,Urban,GT3,Together,1,3,at_home,teacher,4,2,0,1,1,1,1,1,1,0,1,1,3,1,2,4,1.0,9.0,5.0,9.0,0.45662277189507594,0.6175668269475818,6.133339543422514,6.0,29.0,10.0,D,1
21,M,Urban,GT3,Apart,3,1,health,health,2,1,0,1,0,1,1,1,0,0,4,1,4,2,4,3,3.0,14.0,15.0,20.0,0.5629596286644565,0.663727961707231,5.288792305360632,14.0,29.0,16.0,A,1
16,M,Urban,LE3,Together,3,2,services,at_home,2,0,0,1,1,0,1,1,0,1,1,3,1,1,2,1,1.0,15.0,19.0,16.0,0.8445202010220928,0.8697708128441077,9.908005437630711,14.0,35.0,20.0,A,1
15,F,Rural,GT3,Apart,4,2,at_home,other,2,3,0,0,1,0,1,1,0,0,1,3,5,2,3,3,3.0,8.0,8.0,9.0,0.4383006306746538,0.4031883234999327,5.98303247811136,11.0,25.0,6.0,F,0
22,F,Urban,LE3,Apart,3,4,teacher,other,3,1,0,1,1,1,0,1,1,1,2,1,4,3,2,4,6.0,13.0,13.0,18.0,0.6585112153494641,0.7088437613999063,6.684325405717775,12.0,34.0,15.0,B,1
17,M,Rural,GT3,Together,3,4,services,other,4,1,1,1,1,0,1,0,1,1,1,3,5,2,3,1,0.0,15.0,16.0,17.0,0.8444781066802771,0.7780997827311282,7.311740353338546,14.0,41.0,20.0,A,1
